date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:53	2273/2273	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:34:52%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Flist%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedb670.json	(from http://aquaterias.like-themes.com/list/)
14:34:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:34:54%20GMT	http://aquaterias.like-themes.com/?p=556	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexa215.html	(from http://aquaterias.like-themes.com/list/)
14:34:55	2366/2366	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:34:54%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Flist%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed8dc1	(from http://aquaterias.like-themes.com/list/)
14:34:56	2511/2511	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:34:56%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhats-in-your-water%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embede2df.json	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:34:58	797/797	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/whats-in-your-water/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/whats-in-your-water/feed/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:34:59	2648/2648	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:34:59%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhats-in-your-water%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedcbf5	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:35:00%20GMT	http://aquaterias.like-themes.com/?p=2195	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexc292.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:09	398799/398799	---M--	200	added ('OK')	application/javascript	etag:%22615cf-5fbdcaab6c47d%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_5e724b90cc997dea08b9cc5bb2c6e24c.js	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_5e724b90cc997dea08b9cc5bb2c6e24c.js	(from http://aquaterias.like-themes.com/accordions/)
14:35:12	103409/103409	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:11%20GMT	http://aquaterias.like-themes.com/tag/drink/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/tag/drink/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:15	102130/102130	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:13%20GMT	http://aquaterias.like-themes.com/tag/facts/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/tag/facts/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:17	97955/97955	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:16%20GMT	http://aquaterias.like-themes.com/tag/help/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/tag/help/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:18	2543/2543	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:35:18%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhy-do-we-need-to-drink-water%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3c49.json	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
14:35:20	96576/96576	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:19%20GMT	http://aquaterias.like-themes.com/tag/soda/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/tag/soda/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:21	2674/2674	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:35:21%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fwhy-do-we-need-to-drink-water%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3364	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
14:35:24	402870/402870	---M--	200	added ('OK')	application/javascript	etag:%22625b6-5fbdc530ce349%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4a0edc3e5fe87b883046fd271a731cc8.js	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4a0edc3e5fe87b883046fd271a731cc8.js	(from http://aquaterias.like-themes.com/tabs/)
14:35:24	102079/102079	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:22%20GMT	http://aquaterias.like-themes.com/tag/water/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/tag/water/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:26	2611/2611	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:35:25%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fdrinking-water-may-help-to-prevent-and-treat-headaches%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed2790.json	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
14:35:26	95242/95242	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:25%20GMT	http://aquaterias.like-themes.com/tag/weight/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/tag/weight/index.html	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:35:27	824/824	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/why-do-we-need-to-drink-water/feed/index.html	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
14:35:27	2742/2742	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:35:27%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fdrinking-water-may-help-to-prevent-and-treat-headaches%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedc633	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
14:35:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:35:28%20GMT	http://aquaterias.like-themes.com/?p=2165	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/index8dfb.html	(from http://aquaterias.like-themes.com/why-do-we-need-to-drink-water/)
14:35:29	880/880	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/feed/index.html	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
14:35:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:35:29%20GMT	http://aquaterias.like-themes.com/?p=2087	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexebe4.html	(from http://aquaterias.like-themes.com/drinking-water-may-help-to-prevent-and-treat-headaches/)
14:35:39	2453/2453	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:35:31%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fwater-set%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed56ff.json	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:40	393040/393040	---M--	200	added ('OK')	application/javascript	etag:%225ff50-5fbe15a9185da%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4d6e964633d926cfeb401eb0ba9b5d0f.js	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_4d6e964633d926cfeb401eb0ba9b5d0f.js	(from http://aquaterias.like-themes.com/shortcodes/)
14:35:44	822686/822686	---M--	200	added ('OK')	text/css	etag:%22c8d9e-5bfff7a909cbb%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_9e1728c2bbe0fc1cf22f50babbf4a083.css	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_9e1728c2bbe0fc1cf22f50babbf4a083.css	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:35:45%20GMT	http://aquaterias.like-themes.com/?p=2071	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/index28f2.html	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:46	779/779	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/product/water-set/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/water-set/feed/index.html	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:46	2582/2582	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:35:42%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fwater-set%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedeb47	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:55	51048/51048	---M--	200	added ('OK')	image/jpeg	etag:%22c768-582c184d605a7%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/5-600x600.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/5-600x600.jpg	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:57	117650/117650	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:56%20GMT	http://aquaterias.like-themes.com/product/water-set/?add-to-cart=2161	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/water-set/index8811.html	(from http://aquaterias.like-themes.com/product/water-set/)
14:35:59	117890/117890	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:35:58%20GMT	http://aquaterias.like-themes.com/product/water-set/?add-to-cart=2163	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/water-set/indexc45b.html	(from http://aquaterias.like-themes.com/product/water-set/)
14:36:00	117847/117847	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:36:00%20GMT	http://aquaterias.like-themes.com/product/water-set/?add-to-cart=2066	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/water-set/index455b.html	(from http://aquaterias.like-themes.com/product/water-set/)
14:36:02	2471/2471	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:36:01%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Flemonmineral%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed433f.json	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:02	345688/345688	---M--	200	added ('OK')	application/javascript	etag:%2254658-5fbdbef375926%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_81131546515fc3e8b0b707194561fdcd.js	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_81131546515fc3e8b0b707194561fdcd.js	(from http://aquaterias.like-themes.com/whats-in-your-water/)
14:36:02	789/789	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/product/lemonmineral/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/lemonmineral/feed/index.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:04	2600/2600	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:36:03%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Flemonmineral%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedc09e	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:36:03%20GMT	http://aquaterias.like-themes.com/?p=2068	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexcdeb.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:09	31152/31152	---M--	200	added ('OK')	image/jpeg	etag:%2279b0-582c187d28d72%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/7-600x600.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/7-600x600.jpg	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:47	268137/268137	---M--	200	added ('OK')	image/jpeg	etag:%2241769-582c15d7f7909%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/7.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/7.jpg	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:50	106674/106674	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:36:49%20GMT	http://aquaterias.like-themes.com/product/lemonmineral/?add-to-cart=2163	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/lemonmineral/indexc45b.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:52	106658/106658	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:36:51%20GMT	http://aquaterias.like-themes.com/product/lemonmineral/?add-to-cart=2159	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/lemonmineral/indexe99e.html	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:36:54	2540/2540	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:36:53%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Famerican-black-coffee%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embeda868.json	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:36:55	824/824	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/product/american-black-coffee/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/american-black-coffee/feed/index.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:36:56	445074/445074	---M--	200	added ('OK')	application/javascript	etag:%226ca92-5fbddbf25057c%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_19731221f89646568023573290959bf4.js	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_19731221f89646568023573290959bf4.js	(from http://aquaterias.like-themes.com/product/water-set/)
14:36:56	2669/2669	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:36:55%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Famerican-black-coffee%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed3144	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:36:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:36:57%20GMT	http://aquaterias.like-themes.com/?p=2066	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/index2ac4.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:37:07	60207/60207	---M--	200	added ('OK')	image/jpeg	etag:%22eb2f-582c188ea7613%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/8-600x600.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/8-600x600.jpg	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:37:07	530580/530580	---M--	200	added ('OK')	image/jpeg	etag:%2281894-582c15d7eec69%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/5.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/5.jpg	(from http://aquaterias.like-themes.com/product/water-set/)
14:37:10	107059/107059	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:37:09%20GMT	http://aquaterias.like-themes.com/product/american-black-coffee/?add-to-cart=2159	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/american-black-coffee/indexe99e.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:37:10	106928/106928	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:37:09%20GMT	http://aquaterias.like-themes.com/product/american-black-coffee/?add-to-cart=2164	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/american-black-coffee/indexf51e.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:37:12	107116/107116	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:37:11%20GMT	http://aquaterias.like-themes.com/product/american-black-coffee/?add-to-cart=2161	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/american-black-coffee/index8811.html	(from http://aquaterias.like-themes.com/product/american-black-coffee/)
14:37:12	2516/2516	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:37:11%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fdrop-of-water-mineral%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embede084.json	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:13	816/816	---M--	200	added ('OK')	application/rss+xml	etag:%22a24ca00fe6fed35710d29f84a61bbecc%22	http://aquaterias.like-themes.com/product/drop-of-water-mineral/feed/	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/drop-of-water-mineral/feed/index.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:13	414631/414631	---M--	200	added ('OK')	application/javascript	etag:%22653a7-5fbe16332a0ea%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_db35587e842b69a644dda1d27bec8537.js	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_db35587e842b69a644dda1d27bec8537.js	(from http://aquaterias.like-themes.com/product/lemonmineral/)
14:37:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:37:13%20GMT	http://aquaterias.like-themes.com/?p=2164	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexc63a.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:14	2645/2645	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:37:14%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fproduct%2Fdrop-of-water-mineral%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedd5c3	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:16	106734/106734	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:37:15%20GMT	http://aquaterias.like-themes.com/product/drop-of-water-mineral/?add-to-cart=2161	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/drop-of-water-mineral/index8811.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:19	106930/106930	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:37:17%20GMT	http://aquaterias.like-themes.com/product/drop-of-water-mineral/?add-to-cart=2068	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/drop-of-water-mineral/index5414.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:20	36119/36119	---M--	200	added ('OK')	image/jpeg	etag:%228d17-582c18027c604%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/3-600x600.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/3-600x600.jpg	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:21	106762/106762	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Oct%202024%2014:37:20%20GMT	http://aquaterias.like-themes.com/product/drop-of-water-mineral/?add-to-cart=2066	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/product/drop-of-water-mineral/index455b.html	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
14:37:32	2468/2468	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:37:22%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fjohn-richards%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embedfa17.json	(from http://aquaterias.like-themes.com/team/john-richards/)
14:37:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:37:34%20GMT	http://aquaterias.like-themes.com/?p=2343	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/index8bf8.html	(from http://aquaterias.like-themes.com/team/john-richards/)
14:37:41	2597/2597	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:37:35%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fjohn-richards%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed5858	(from http://aquaterias.like-themes.com/team/john-richards/)
14:37:52	1624372/1624372	---M--	200	added ('OK')	text/css	etag:%2218c934-5c01104904b2e%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_309f7e3d98e07094627d037e686b4d5f.css	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_309f7e3d98e07094627d037e686b4d5f.css	(from http://aquaterias.like-themes.com/team/john-richards/)
14:38:16	1624372/1624372	---M--	200	added ('OK')	text/css	etag:%2218c934-5bffda30d3362%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_11cfc3f5c0d4b024b30c05c166009266.css	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_11cfc3f5c0d4b024b30c05c166009266.css	(from http://aquaterias.like-themes.com/team/kelley-miles/)
14:38:19	2463/2463	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:38:18%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fkelley-miles%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed1663.json	(from http://aquaterias.like-themes.com/team/kelley-miles/)
14:38:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:38:20%20GMT	http://aquaterias.like-themes.com/?p=2342	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexeeae.html	(from http://aquaterias.like-themes.com/team/kelley-miles/)
14:38:21	2592/2592	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:38:21%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fkelley-miles%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed19b8	(from http://aquaterias.like-themes.com/team/kelley-miles/)
14:38:45	1624372/1624372	---M--	200	added ('OK')	text/css	etag:%2218c934-5c01104e7e127%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_330b92ab72d0d14aa640fe052d511051.css	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_330b92ab72d0d14aa640fe052d511051.css	(from http://aquaterias.like-themes.com/team/sherman-warner/)
14:38:48	2473/2473	---M--	200	added ('OK')	application/json	date:Thu,%2003%20Oct%202024%2014:38:47%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fsherman-warner%2F	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed71f9.json	(from http://aquaterias.like-themes.com/team/sherman-warner/)
14:38:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Oct%202024%2014:38:49%20GMT	http://aquaterias.like-themes.com/?p=2311	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/indexca39.html	(from http://aquaterias.like-themes.com/team/sherman-warner/)
14:38:50	2602/2602	---M--	200	added ('OK')	text/xml	date:Thu,%2003%20Oct%202024%2014:38:50%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fteam%2Fsherman-warner%2F&format=xml	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-json/oembed/1.0/embed63cc	(from http://aquaterias.like-themes.com/team/sherman-warner/)
14:39:08	391074/391074	---M--	200	added ('OK')	image/jpeg	etag:%225f7a2-582c15d7e4089%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/3.jpg	C:/My%20Web%20Sites/jelllo/aquaterias.like-themes.com/wp-content/uploads/2017/09/3.jpg	(from http://aquaterias.like-themes.com/product/drop-of-water-mineral/)
